PGC_name       PGC_no        vrad      e_vrad        vopt      e_vopt           v         e_v        vvir        zvir     z_err          type     objname   hl_names
PGC0056903    5.69e+04       -9999       -9999      9939.5        29.6      9939.5        29.6     10134.3      0.0338   9.873e-05         SBa    UGC10160 SDSSJ160354.45+250036.3
PGC0056907   5.691e+04       -9999       -9999     11793.2        50.7     11793.2        50.7     12046.6     0.04018   0.0001691          Sc    UGC10171  2MFGC12896
PGC0056932   5.693e+04       -9999       -9999     12273.5        44.7     12273.5        44.7     12438.9     0.04149   0.0001491        SABc     NGC6040 IRAS16021+1753
PGC0056935   5.694e+04      9285.6           7        9366         100      9285.9         6.2      9446.8     0.03151   2.068e-05          Sb   PGC056935   AGC260082
PGC0056942   5.694e+04       -9999       -9999     12278.7          29     12278.7          29     12444.1     0.04151   9.673e-05        S0-a   PGC056942 SDSSJ160426.51+174431.1
PGC0056943   5.694e+04       -9999       -9999      9189.7        31.7      9189.7        31.7      9351.5     0.03119   0.0001057           E   PGC056943 SDSSJ160435.61+165410.8
PGC0056948   5.695e+04     11891.8         5.9     11865.2        14.9     11888.2         7.1     12052.5      0.0402   2.368e-05        SABc   PGC056948   AGC260091
PGC0056950   5.695e+04        5505          13        5566        43.5        5510        14.8        5612     0.01872   4.937e-05        S0-a     NGC6036 SDSSJ160430.74+035206.5
PGC0056959   5.696e+04       816.1         8.2       805.2        73.4         816         5.8        1032    0.003442   1.935e-05          IB    UGC10175 SDSSJ160437.70+304253.3
PGC0056962   5.696e+04       -9999       -9999     10537.5        20.9     10537.5        20.9     10702.8      0.0357   6.971e-05        E-SO   PGC056962 ABELL2151:[PL95]BCG
PGC0056972   5.697e+04       -9999       -9999     10680.8        14.7     10680.8        14.7       10846     0.03618   4.903e-05        E-SO     NGC6042     NGC6039
PGC0056987   5.699e+04     10635.2         5.3     10604.1         9.1     10627.3        10.2     10791.5       0.036   3.402e-05          Sc   PGC056987   AGC260112
PGC0056997     5.7e+04     12915.1         6.3     12911.7         9.4       12914         4.8     13075.8     0.04362   1.601e-05         SBa   PGC056997 SDSSJ160448.48+165301.5
PGC0057004     5.7e+04       -9999       -9999      9293.3        58.7      9293.3        58.7      9453.8     0.03153   0.0001958           E   PGC057004 SDSSJ160449.88+163503.8
PGC0057005     5.7e+04       -9999       -9999     10902.4        40.1     10902.4        40.1     11059.2     0.03689   0.0001338         SBa   PGC057005 SDSSJ160451.74+154323.2
PGC0057006   5.701e+04       -9999       -9999      9573.4        16.2      9573.4        16.2      9764.2     0.03257   5.404e-05           E     NGC6051 [KG2002]J160456.80+235557.8
PGC0057015   5.702e+04       -9999       -9999      9935.4        17.1      9935.4        17.1     10101.4     0.03369   5.704e-05          S0     NGC6044 SDSSJ160459.67+175213.2
PGC0057019   5.702e+04        9850         8.2      9897.8        20.8      9856.4        12.6       10022     0.03343   4.203e-05        E-SO     NGC6043 SDSSJ160501.37+174632.4
PGC0057031   5.703e+04        9999        14.7     10012.2         9.7     10008.2         6.7     10173.7     0.03394   2.235e-05         SBc     NGC6045  2MFGC12914
PGC0057033   5.703e+04       -9999       -9999      9373.1        16.3      9373.1        16.3      9538.5     0.03182   5.437e-05           E     NGC6047 NFPJ160509.0+174348
PGC0057037   5.704e+04     10435.2         6.4     10429.9           8     10433.2         4.4     10597.3     0.03535   1.468e-05        SABc      IC1173 SDSSJ160512.56+172522.3
PGC0057039   5.704e+04      4740.6         5.8      4729.1        10.6      4737.9           5      4915.1      0.0164   1.668e-05          Sc     NGC6052 2MASXJ16051287+2032326
PGC0057053   5.705e+04     11127.5         7.5     11046.9        24.4     11120.6        16.6     11286.2     0.03765   5.537e-05         SBc      IC1179 SDSSJ160522.21+174515.0
PGC0057058   5.706e+04        9589          10      9567.8        26.1      9586.3         8.3      9751.8     0.03253   2.769e-05        SABc     NGC6050 SDSSJ160523.36+174525.8
PGC0057059   5.706e+04       -9999       -9999      4699.2          33      4699.2          33      4852.9     0.01619   0.0001101        S0-a      IC1174 SDSSJ160526.82+150131.2
PGC0057061   5.706e+04     11075.1         5.3       11077           2     11076.8         2.1     11242.1      0.0375   7.005e-06          Sc    UGC10190 SDSSJ160526.30+174148.5
PGC0057062   5.706e+04       -9999       -9999     10192.6        20.4     10192.6        20.4     10357.5     0.03455   6.805e-05        E-SO      IC1178 SDSSJ160533.12+173605.1
PGC0057063   5.706e+04       -9999       -9999     10239.4        35.7     10239.4        35.7     10404.3     0.03471   0.0001191        S0-a      IC1181 SDSSJ160533.85+173537.3
PGC0057068   5.707e+04       -9999       -9999       13225        34.2       13225        34.2     13384.9     0.04465   0.0001141           E   PGC057068 ABELL2152:[PL95]BCG
PGC0057072   5.707e+04       -9999       -9999       10420          31       10420          31     10594.7     0.03534   0.0001034          S0   PGC057072 NPM1G+20.0466
PGC0057073   5.707e+04     11187.1           8     11187.8         7.2     11187.5           4     11353.1     0.03787   1.334e-05          Sb   PGC057073   AGC260165
PGC0057075   5.708e+04       -9999       -9999     11791.9        23.2     11791.9        23.2     11958.3     0.03989   7.739e-05        S0-a     NGC6056 SDSSJ160531.28+175749.0
PGC0057076   5.708e+04       -9999       -9999     11327.9        18.6     11327.9        18.6     11495.2     0.03834   6.204e-05        S0-a     NGC6055 SDSSJ160532.56+180934.4
PGC0057082   5.708e+04     11430.5         9.9     11411.7        39.5     11429.4           7     11597.2     0.03868   2.335e-05         SBb   PGC057082   AGC260175
PGC0057083   5.708e+04       12290         5.3       -9999       -9999       12290         5.3     12388.3     0.04132   1.768e-05          Sa    UGC10184   PGC057083
PGC0057084   5.708e+04     10242.1         6.9     10241.4           8     10241.8         3.4     10407.6     0.03472   1.134e-05        S0-a      IC1182 SDSSJ160536.79+174807.5
PGC0057086   5.709e+04       -9999       -9999     10199.7        23.2     10199.7        23.2     10365.3     0.03457   7.739e-05           E      IC1183     NGC6054
PGC0057088   5.709e+04       -9999       -9999       11794        61.9       11794        61.9     11960.8      0.0399   0.0002065         SBa     NGC6053 SDSSJ160539.99+180320.7
PGC0057090   5.709e+04       -9999       -9999     10641.1        27.8     10641.1        27.8     10808.4     0.03605   9.273e-05           E     NGC6057   AGC260178
PGC0057093   5.709e+04     13071.2         7.1       13106          63     13071.7         5.5     13230.6     0.04413   1.835e-05         Sbc   PGC057093  2MFGC12926
PGC0057095    5.71e+04       10435          10     10476.5        52.9     10436.4         8.6     10600.3     0.03536   2.869e-05          Sb      IC1186   AGC260186
PGC0057096    5.71e+04       -9999       -9999     10430.1        22.2     10430.1        22.2     10595.5     0.03534   7.405e-05         Sab      IC1185   AGC260188
PGC0057097    5.71e+04       -9999       -9999       11949          26       11949          26     12115.7     0.04041   8.673e-05          Sb   PGC057097   AGC260192
PGC0057101    5.71e+04       -9999       -9999       12318        32.5       12318        32.5     12475.1     0.04161   0.0001084           E   PGC057101 SDSSJ160547.11+154727.4
PGC0057110   5.711e+04      4444.7         6.4      4574.6        28.2      4451.1        20.2      4632.2     0.01545   6.738e-05        SABc     NGC6060   PGC057110
PGC0057111   5.711e+04     10722.9         7.2       10734          10     10726.7         5.7     10894.3     0.03634   1.901e-05        SABb    UGC10195 SDSSJ160552.42+181313.7
PGC0057118   5.712e+04       11169         8.1     11167.2         9.4     11168.2         3.8     11335.7     0.03781   1.268e-05         Sbc   PGC057118   AGC260202
PGC0057121   5.712e+04       11060        10.3     11043.2        28.5     11058.1         7.8     11225.2     0.03744   2.602e-05        SABb   PGC057121 SDSSJ160601.92+180645.1
PGC0057122   5.712e+04     11573.6         6.7       11582           6     11578.2         4.8     11747.7     0.03919   1.601e-05         SBa   PGC057122 MCG+03-41-116
PGC0057124   5.712e+04       -9999       -9999      4787.4        42.1      4787.4        42.1      4965.7     0.01656   0.0001404         Scd    UGC10198 MCG+04-38-027
PGC0057125   5.712e+04        4732         8.5      4598.4        69.4        4730        12.9      4908.4     0.01637   4.303e-05          Sd    UGC10197 MCG+04-38-026
PGC0057128   5.713e+04       -9999       -9999     11384.4        60.9     11384.4        60.9     11553.6     0.03854   0.0002031           E   PGC057128 MCG+03-41-117
PGC0057131   5.713e+04     11527.5        30.1     11567.5        24.6     11551.5        19.2       11718     0.03909   6.404e-05        SABc   PGC057131 SDSSJ160613.76+175714.9
PGC0057132   5.713e+04       11131         8.6     11113.1        41.3     11130.3         6.5     11298.7     0.03769   2.168e-05        SABb   PGC057132   AGC260214
PGC0057135   5.714e+04       11662        11.5     11820.3        24.9     11689.8        43.2     11857.2     0.03955   0.0001441        S0-a      IC1189 SDSSJ160614.83+181058.3
PGC0057136   5.714e+04       10032          10     10118.2        25.9     10043.2        21.5     10206.9     0.03405   7.172e-05         SBb   PGC057136   AGC260212
PGC0057137   5.714e+04       -9999       -9999     11057.4        47.3     11057.4        47.3     11225.1     0.03744   0.0001578        E-SO     NGC6061 SDSSJ160616.02+181459.8
PGC0057139   5.714e+04       -9999       -9999     10141.2        37.1     10141.2        37.1     10301.2     0.03436   0.0001238           E   PGC057139 SDSSJ160619.53+162553.1
PGC0057145   5.714e+04     11717.3         7.5     11751.7        39.2     11718.6         7.1     11892.7     0.03967   2.368e-05        SBbc     NGC6062     NGC6062
PGC0057147   5.715e+04       -9999       -9999     12049.3          17     12049.3          17       12206     0.04071   5.671e-05           E   PGC057147 SDSSJ160625.45+154108.8
PGC0057155   5.716e+04       -9999       -9999     12040.8        47.4     12040.8        47.4     12206.2     0.04072   0.0001581        S0-a      IC1193 SDSSJ160632.19+174249.9
PGC0057156   5.716e+04       -9999       -9999     12662.3        61.8     12662.3        61.8     12898.2     0.04302   0.0002061          Sb    UGC10209 [RGD2002]J160629.71+364054.7
PGC0057157   5.716e+04       11373          10     11375.2        13.3     11373.8         5.4     11539.5     0.03849   1.801e-05          Sb      IC1192 SDSSJ160633.12+174632.3
PGC0057160   5.716e+04       -9999       -9999     11060.8        43.4     11060.8        43.4     11227.1     0.03745   0.0001448        SABa   PGC057160 SDSSJ160635.26+175333.1
PGC0057172   5.717e+04       -9999       -9999     11693.6        28.1     11693.6        28.1     11859.3     0.03956   9.373e-05        S0-a      IC1194 SDSSJ160639.34+174540.3
PGC0057173   5.717e+04      6557.4         5.1      6587.2        25.7      6558.6         5.3      6772.6     0.02259   1.768e-05          Sa    UGC10205 [MO2001]J160640.2+300556.0
PGC0057175   5.718e+04       11962        11.5     11943.4        49.5       11961         8.5     12124.3     0.04044   2.835e-05        SBbc      IC1195 SDSSJ160640.88+171130.4
PGC0057177   5.718e+04       -9999       -9999     11009.6          21     11009.6          21     11169.1     0.03726   7.005e-05        S0-a    UGC10204 SDSSJ160642.09+161910.5
PGC0057178   5.718e+04        8775         7.5        8733          23        8771        10.2      8991.2     0.02999   3.402e-05         Sbc    UGC10207    UGC10207
PGC0057182   5.718e+04       -9999       -9999      5600.6        40.2      5600.6        40.2      5702.5     0.01902   0.0001341          S0    UGC10203 SDSSJ160653.60+034736.6
PGC0057184   5.718e+04       11199         8.5     11186.7        22.8     11197.5         6.4       11362      0.0379   2.135e-05          Sb   PGC057184 SDSSJ160648.28+172934.0
PGC0057187   5.719e+04       -9999       -9999       11389          41       11389          41     11541.9      0.0385   0.0001368         SBb   PGC057187 SDSSJ160650.45+144751.1
PGC0057193   5.719e+04       10830           6     10830.6         6.4     10830.3         3.1     10997.1     0.03668   1.034e-05         SBa   PGC057193 SDSSJ160701.60+180121.0
PGC0057199    5.72e+04      4337.3         6.3      4338.3        29.4      4337.3         4.5      4520.9     0.01508   1.501e-05         Sab    UGC10211 SDSSJ160707.02+220338.0
PGC0057205    5.72e+04      2847.4         4.6      2850.5        36.2      2847.5         3.3      2969.3    0.009905   1.101e-05          Sc     NGC6063 SDSSJ160712.99+075844.3
PGC0057214   5.721e+04       11546         8.5     11550.1        39.9     11546.2         6.2     11711.5     0.03907   2.068e-05          Sb   PGC057214 SDSSJ160724.25+173942.4
PGC0057218   5.722e+04      7804.5         5.7       -9999       -9999      7804.5         5.7      7977.8     0.02661   1.901e-05         Sbc    UGC10215    UGC10215
PGC0057234   5.723e+04       13445         5.5       -9999       -9999       13445         5.5     13629.7     0.04546   1.835e-05         SBb    UGC10217    UGC10217
